"ASIN";"SKU";"Title";"Labels";"CostPeriodStartDate";"Cost";"ShippingCostPerOrder";"ShippingProfile";"SurchargeForShippingAbroad";"Value_of_unsellable_returns";"VAT";"VAT_DE_2020";"VAT_CATEGORY";"Hide";"Marketplace"
"B094DYLF4K";"";"Blackstone 5249 Propane to Natural Gas Conversion Kit for Grill, Compatible 28"", 36"" Griddles, Tailgater, Rangetop Combo & Single Burner Rec Stove – Hose, Quick Connect Fitting";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B094DZ579Z";"";"Listerine";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B08ZNJ1RRK";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B094R3NZVF";"";"RIT COLORSTAY, 8 fl oz, Dye Fixative - New";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B093X616FN";"";"Rit Dye RIT COLORSTAY";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B094Y6SK25";"";"Rit Dye RIT COLORSTAY";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B094Z13KPM";"";"Ontel Arctic Evaporative Air Cooler";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0957VM4WG";"";"myQ-G0302 myQ-GO302 Smart Garage Hub Add-On Door Sensor (Works with MYQ-G0301 Only)";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B095KZJQ5S";"";"Shark Navigator Lift-Away Deluxe NV360 Upright Vacuum, Blue";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B095L1LZQV";"";"Shark ZU561 Navigator Lift-Away Speed Self Cleaning Brushroll Lightweight Upright Vacuum with HEPA Filter, Red Peony";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B095LX2PMF";"";"Rit Dye RIT COLORSTAY, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B095P9LKMH";"";"RIT COLORSTAY, 8 fl oz, Dye Fixative - New";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B095XKB74X";"";"Rit Dye RIT COLORSTAY";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B095Z7TV9P";"";"Rit Dye RIT COLORSTAY";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0963Q78GF";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B096FDYCW4";"";"Shark NV352 Navigator Lift Away Upright Vacuum with Wide Upholstery and Crevice Tools, Lavender";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B096HQB3D3";"";"Shark NV360 Navigator Lift-Away Deluxe Upright Vacuum, Blue";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0965X71VG";"";"RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B096KWN7BC";"";"Shark ZU561 Navigator Lift-Away Speed Self Cleaning Brushroll Lightweight Upright Vacuum with HEPA Filter, Red Peony (Red Peony)";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B096MFC6G6";"";"Zippo 6-Hour Green Rechargeable Hand Warmer";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B096SWB9Z7";"";"RIT COLORSTAY";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B096SVFXGY";"";"Shark NV360 Navigator Lift-Away Deluxe Upright Vacuum, Blue.";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B096SSSYNT";"";"Shark ZU561 Navigator Lift-Away Speed Self Cleaning Brushroll Lightweight Upright Vacuum with HEPA Filter, Red Peony";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B096WCKHBY";"";"RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B097142HGF";"";"RIT COLORSTAY, 8 fl oz, Dye Fixative - New";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWM7T72";"1CDC-57ZO-RT7J";"Salutem Vita – Toaster Strudel Apple and Cinnabon Cinnamon Roll Pastries, Gift Set – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0F7B1C6V9";"1CDC-5803-QPEO";"Salutem Vita – Chicken Alfredo, Grilled Marinara, Fettuccini Alfredo with Broccoli, Sweet and Sour, Four Cheese Ravioli Marinara, Grilled Pesto with Vegetables, Gift Set";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0F79K9WZF";"1CDC-580S-AGFW";"Salutem Vita – Creamy Spinach Tomato Linguini, Chicken Vegetable Stir Fry: Fried Rice, Grilled Marsala, Meatball Marinara, Grilled Basil, Gift Set – Pack of 6";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0FLWNWFF6";"1CDC-57ZH-W6BX";"Salutem Vita – Moist Supreme White, Yellow, Devil's Food, and Strawberry Cake Mix, 16 oz, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0F7HGCCWB";"1CDC-580J-TPRK";"Salutem Vita – Southwest Style Chicken Burrito Bowl, Beef Broccoli, Grilled Broccoli Alfredo, Beef Chimichurri Bowl, Creamy Spinach Tomato Linguini, Vegetable Stir Fry, Gift Set";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B09JVV8SDN";"";" Name not found";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09M77LS92";"";"NV352 Navigator Lift Away Upright Vacuum with Wide Upholstery and Crevice Tools, La";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09NWMWHM7";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09QNHK34V";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09SV63WJF";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09LN4DH1Z";"";"Shark Cordless Hard Floor Vacuum Mop";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09QZZ91RX";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09RVCSVHN";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0988HBB4Q";"";"Fat Daddio's PRD";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09TZFKLCW";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B08ZNVRPXW";"";"Rit Dye RIT COLORSTAY";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09RLNHW9N";"";"RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09RQYW3NK";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09V887Z7F";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09QK361N4";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09V8YNSBC";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09RZYC38T";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09VDPPRCV";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09V1ZFBFW";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09WK95311";"";"colorstay, 8 fl oz, fi";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09SF7LH5M";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09TXTLCR3";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09V3F8VNP";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09VY8C7ZN";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09SKGYTJH";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09R23L8VS";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09S7NB9KC";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09T3SV7YD";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09VN2DWKV";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B07RSCWXWF";"1039976287";"Monster Hunter World: Iceborne Master Edition Deluxe - Xbox One";"";"";"29,83";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B00JH98GR4";"Shark  NV360";"Shark NV360 Navigator Lift-Away Deluxe Upright Vacuum with Large Dust Cup Capacity, HEPA Filter, Swivel Steering, Upholstery Tool & Crevice Tool, Blue";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B07FX5PCMN";"Shark APEX AZ1002";"Shark AZ1002 Apex Powered Lift-Away Upright Vacuum with DuoClean & Self-Cleaning Brushroll, Crevice Tool, Upholstery Tool & Pet Power Brush, for a Deep Clean on & Above Floors, Espresso";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B08634VWVF";"Shark AV751";"Shark ION Robot Vacuum AV751 Wi-Fi Connected, 120min Runtime, Works with Alexa, Black";"";"";"37";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B004Q4DRJW";"Shark NV352";"Shark NV352 Navigator Lift Away Upright Vacuum with Wide Upholstery and Crevice Tools, Lavender";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B084BS1J9K";"Shark VM252";"Shark VM252 VACMOP Pro Cordless Hard Floor Vacuum Mop with LED Headlights, 4 Disposable Pads & 12 oz. Cleaning Solution, Charcoal Gray";"";"";"69";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B07FX7Z3NL";"Shark ZU561";"Shark ZU561 Navigator Lift-Away Speed Self Cleaning Brushroll Lightweight Upright Vacuum with HEPA Filter, Red Peony";"";"";"83";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B08RF6RHRG";"";"e.l.f. Hydrating Camo Concealer, Lightweight, Full Coverage, Long Lasting, Conceals, Corrects, Covers, Hydrates, Highlights, Satin Finish, 25 Shades, All-Day Wear, 0.20 Fl Oz";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B081R5Z4QL";"";"Nintendo Switch Lite Hybrid System Armor by HORI - Officially Licensed by Nintendo";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0823JCHDJ";"";"Nintendo Switch Lite Hybrid System Armor";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B00HZESJB6";"";"Zoom Bait Trick Worm Bait Pack of 20";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B00HZEHV6A";"";"Zoom Bait Fluke Bait";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B00HZETBPO";"";"Zoom Bait U Tail Worm Bait";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B08ZL5KD1X";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B072QG4ZMH";"";"Nockturnal-S Lighted Nocks for Arrows with .244 Inside Diameter including various Carbon Tech, Victory, Carbon Impact, Carbon Express, Carbon Revolution, Easton, Beman and PSE Brands";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B07QP51K96";"";"arena Print 2 Swim Cap";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B00XFW13GK";"";"Delta Creative Ceramcoat Metallic and Pearl Acrylic Paint in Assorted Colors (2 oz), 2600, Metallic Gold";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B07VR1SK2G";"";"Nockturnal-S Ponteiras de Arco Iluminadas para Eixos de Identificação Padrão de Carbono .244 incluindo Expresso de Carbono, Beman ICS, Easton, PSE, Victory, Impacto de Carbono e Mais";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B08Z3D3SK2";"";"arena Touca de natação estampada 2 para homens e mulheres";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0875RWLFZ";"";"Tinta acrílica Delta Creative Ceramcoat em cores sortidas (226,6 g), 020158, roxo";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B00E1EMV7G";"";"Nockturnal S Lighted Nocks (Pack of 3)";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B01HYIVN7Y";"";"Delta Creative Ceramcoat Acrylic Paint (8 Ounce)";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B01M3UN7TU";"";"Sid Meier's Civilization VI [Online Game Code]";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B085GQBCX4";"";"704 Games NASCAR Heat 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B08VSXK6MT";"";"LEDVANCE Sylvania, Brookline Bell Pendant Light, LED, Dimmable Bulb Included Vintage Fixture";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B08WRFVBNT";"";"Blackstone 5249 Natural Gas Conversion Kit";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B091743RXW";"";"Listerine Ready! Tabs Whitening Chewable Tablets";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B07WFYT3CW";"";"Sylvania General Lighting Sylvania Hudson Factory Pendant Light, LED, Dimmable, Antique Black";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B08W1MKZF9";"";"Blackstone Kit de conversión de gas natural 5249";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0868XK7HJ";"";"Listerine Ready! Tabs Tabletas masticables con sabor a menta limpia";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B08XB7Y9L3";"";"Blackstone 5249 Kit de Conversão de Gás Natural";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B08VZNVMQN";"";"Blackstone 5249 Natural Gas Conversion Kit";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B08PFV343J";"";"Rit";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B08JPWTBT8";"";"Star Wars Night Light, Collector’s";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0767SLZHJ";"";"Zippo Heatbank Rechargeable Hand Warmers";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B01MT3L9HL";"";"Rit All-Purpose Liquid Dye";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B01DXHGR1M";"";"Thermwell Products FV15 espuma/aislamiento para tubería de aluminio";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B07VS23Z7W";"";"Tinta líquida Rit All-Purpose";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B08KVSC1Q4";"";"Aquecedores de mãos recarregáveis Zippo";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B08PQ9722D";"";"Agulhas de tricô circulares de bambu da Clover, 61 cm / Nº 19, 61 cm";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B073LQQJWY";"";"Berkley Gulp Minnow,";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B07VPWC31Q";"";"Berkley Gulp! Minnow";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B07CYY6M77";"";"Berkley Gulp Minnows";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B07C2HZGLJ";"";"Far Cry 5";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B089VMN59W";"";"iDriveTech - Hub USB C";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B089VNK2DK";"";"iDriveTech USB C Hub";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0877DFH2V";"";"Masterbuilt Gravity Series Charcoal Grill";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B08BXSJTHZ";"";"Medela PersonalFit Flex Replacement Connectors, 2 Pack, Designed for Freestyle Flex Breast Pump,";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B079CF3VLL";"";"Clairol Nice'n Easy Highlighting Kit";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B06XPVPLMR";"";"Medela Freestyle Spare Parts Kit";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B091D9RNKC";"";"Chamberlain MyQ Smart Garage Door Opener Chamberlain - Wireless & Wi-Fi Enabled Garage Hub";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B07QZZNT29";"";"MyQ Smart Garage Door Opener Chamberlain MYQ-G0301";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B07N1LPNPP";"";"MyQ Smart Garage Hub Add-on Door Sensor (Works with MYQ-G0301 and 821LMB Only)";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B079KGN9FV";"";"Primo - Bomba de agua manual con asa de transporte";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B06XNN1HS9";"";"Lutron Diva de 1,5 amperios single-pole o 3 Vías Control del ventilador";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B07VLN55VV";"";"Pneus de bicicleta Bell Kids";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B08CTJR1F5";"";"Bomba de água manual da Primo com alça de transporte";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B00XFWKIL6";"";"Mr Heater F273699 Calentador con filtro de combustible";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B08434YV1T";"";"Arenero para gatos totalmente natural, caja de arena desechable, peso ligero, bajo mantenimiento, sin aglutinamiento, respetuoso con el medio ambiente, absorbe, bloquea y sella líquidos y olores.";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0876NXRKW";"";"Mr. Heater F273699 Filtro de combustível para aquecedor";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B08TW92VBP";"";"Skoon – Areia para gatos totalmente natural, caixa de areia descartável, leve, baixa manutenção, não aglomerada, ecológica – absorve, bloqueia e veda líquidos e odores.";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B078JSVBQR";"";"Mr. Heater F273699 Heater Fuel Filter";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B08LQWR5LG";"";"Skoon All-Natural Cat Litter, Disposable Litter Box, Light Weight, Low Maintenance, Non-clumping, eco-Friendly - absorbs, Locks and Seals Liquids and Odor.";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B01N79MO79";"";"Dove Men +Care Control Styling Gel, 207mL";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B08FCK4259";"";"Shark VACMOP Pro Cordless Hard Floor Vacuum Mop with Disposable Pad";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B01ABO3NJ4";"";"Shark Lift-Away Deluxe Navigator";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B082Q6XD26";"";"Shark Apex Upright Vacuum with DuoClean for Carpet and HardFloor Cleaning Zero-M Anti-Hair Wrap & Powered Lift-Away with Hand Vacuum (AZ1002) Espresso";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B07CZS1T29";"";"Shark Navigator Lift-Away Deluxe Upright Vacuum";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0CKDDNWVN";"1CDC-57Z1-WFKI";"Salutem Vita - Bubble Wrap Roll - 12"" Wide (60-Feet), Large 1/2"" Bubbles, Premium Protective Packaging. Bubble Cushioning for Packing, Shipping, Mailing and Moving.";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B09B7LDMRV";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09776X7HL";"";"RIT COLORSTAY, 8 fl oz, Dye Fixative - New";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B08PVTQZSH";"";"Bell Kids Bike Tires";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09BJYW3GS";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0974PWDCL";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09GM6T523";"";" Name not found";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B099SGX5N9";"";"COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09FW7NPVN";"";"Silver Buffalo Disney's Mickey Mouse";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09B7KB6ZT";"";" Name not found";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09GRS6Z2N";"";"Rit Dye RIT COLORSTAY, 8 fl oz, Dye Fixative";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09B6C7J23";"";" Name not found";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09GFWF2ZX";"";" Name not found";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09GHJMB21";"";"Silver Buffalo Disney Stacked Kittens Refill Time 28oz Water Bottle w/Screw Lid";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09G58STHZ";"";" Name not found";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09GNPYG7B";"";" Name not found";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B09HJLPJNV";"";" Name not found";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0DQY1B1KY";"HA-XGSV-XKCX";"Salutem Vita Advanced Detox Cleanse, |2 Pack| Natural Detox & Cleanse with Milk Thistle, Licorice Powder, and More, Body Cleanse Detox for Women and Men, 2 * 42 Capsules";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0FLWP69B8";"1CDC-57ZO-U84C";"Salutem Vita – Strawberry Premium Cake Mix, Baking Essentials, 16 oz, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWP51TV";"1CDC-580J-TNDX";"Salutem Vita – Moist Supreme White Cake Mix, Baking Essentials, 16 oz, Gift Set – Pack of 8";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0CJVSTD1F";"1CDC-57Z1-YBAN";"Salutem Vita - Premium Insulated Cooler Bags for Picnics and Shopping - Keep Your Food and Drinks Cold on the Go!";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0FLWP51TL";"1CDC-580A-PJT1";"Salutem Vita – Egg and Cheese Frittata Bites with Uncured Bacon, Gluten-Free Breakfast Snack, Gift Set – Pack of 2";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0FNKQBFBR";"1CDC-57Z9-G3CP";"Salutem Vita – Gluten-Free Extra Crispy Fast Food Fries, Gift Set, 26 oz – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0FLWPKSJ4";"1CDC-57ZO-VL5U";"Salutem Vita – Strawberry Toaster Pastries with Icing, Breakfast Treat Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0FLWNQK4J";"1CDC-57ZO-V0BB";"Salutem Vita – Premium Devil's Food Cake Mix, Rich Chocolate Dessert Baking, 16 oz, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0F797X8G6";"1CDC-57ZW-BX59";"Salutem Vita – Jalapeño Cheddar Stuffed Hot Dogs, Gift Set: – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0FLWNSZ1C";"1CDC-57ZW-AXIR";"Salutem Vita – Cinnamon Rolls with Icing, Gift Set: – Pack of 3";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
"B0F749MFQT";"MC-EJZQ-9C1M";"Salutem Vita - Reusable Ice Gel Packs |Pack of 50 (7 x 4 inches)| Leakproof, Food-Safe Cold Packs for Shipping Frozen Food, Lunch Boxes, Coolers & Storage";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"NO";""
"B0FLWPT8J1";"1CDC-5803-Q3XA";"Salutem Vita – Toaster Scrambles Sausage and Bacon Pastries, Breakfast Snack, 16 oz, Gift Set – Pack of 4";"";"";"";"";"";"";"";"";"";"A_GEN_STANDARD";"YES";""
